id,age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,label
3538,21,F,African-American,Less than 25,Low,Male,1,-1.0,2,0,0,0
3539,38,F,African-American,25 - 45,Medium,Male,3,0.0,5,0,0,0
3540,23,F,Caucasian,Less than 25,Low,Male,0,-4.0,2,1,0,0
3542,20,F,Caucasian,Less than 25,Medium,Male,0,-1.0,6,1,1,1
3543,39,F,Caucasian,25 - 45,Low,Female,4,-2.0,1,1,1,1
3544,24,F,African-American,Less than 25,Low,Male,1,-1.0,2,1,1,1
3546,23,F,Hispanic,Less than 25,Low,Male,0,0.0,2,0,0,0
3547,49,F,African-American,Greater than 45,Low,Male,3,-1.0,4,0,0,0
3550,31,F,African-American,25 - 45,Medium,Male,7,-1.0,7,1,1,1
3551,20,F,African-American,Less than 25,Medium,Male,1,-26.0,6,1,1,1
3552,28,M,Caucasian,25 - 45,Low,Male,0,0.0,3,0,0,0
3554,67,F,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,0,0
3556,33,F,Hispanic,25 - 45,Low,Male,0,0.0,1,0,0,0
3562,52,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
3563,45,F,African-American,Greater than 45,Medium,Male,17,-1.0,7,1,1,1
3564,27,F,African-American,25 - 45,Medium,Male,8,-1.0,7,1,1,1
3566,22,F,Caucasian,Less than 25,High,Male,1,-1.0,9,0,0,0
3570,40,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,1,1
3571,30,M,Caucasian,25 - 45,High,Male,1,0.0,8,1,1,1
3573,42,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
3574,24,F,African-American,Less than 25,Low,Male,2,0.0,3,1,1,1
3576,46,F,Caucasian,Greater than 45,Low,Male,4,-5.0,2,0,0,0
3577,38,F,African-American,25 - 45,Low,Male,4,0.0,3,0,0,0
3582,32,M,Hispanic,25 - 45,Low,Female,0,-1.0,3,1,1,1
3584,26,M,Caucasian,25 - 45,Medium,Male,0,-1.0,5,0,0,0
3585,54,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,1,1
3591,27,F,Hispanic,25 - 45,Low,Male,2,-10.0,3,0,0,0
3593,61,F,Caucasian,Greater than 45,Low,Male,1,0.0,4,0,0,0
3594,51,M,African-American,Greater than 45,Low,Male,1,-1.0,4,1,1,1
3596,57,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
3597,24,M,Caucasian,Less than 25,Medium,Male,3,-1.0,5,1,1,1
3598,34,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
3600,27,F,Hispanic,25 - 45,Low,Male,1,-1.0,2,0,0,0
3601,28,M,African-American,25 - 45,Medium,Female,10,15.0,7,1,1,1
3602,35,M,African-American,25 - 45,High,Male,10,0.0,8,1,1,1
3603,30,F,African-American,25 - 45,Medium,Male,6,0.0,6,1,1,1
3605,44,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
3611,61,F,Caucasian,Greater than 45,Medium,Male,10,-1.0,6,0,0,0
3614,26,F,African-American,25 - 45,High,Male,1,-1.0,9,1,1,1
3616,48,F,African-American,Greater than 45,Medium,Male,10,-1.0,7,1,1,1
3617,42,M,African-American,25 - 45,Low,Male,4,0.0,1,0,0,0
3618,38,F,Caucasian,25 - 45,High,Male,10,-1.0,8,1,1,1
3620,53,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
3622,26,M,African-American,25 - 45,High,Male,3,-1.0,10,1,0,0
3624,22,F,African-American,Less than 25,Medium,Male,1,-1.0,7,1,1,1
3626,50,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,7,0,0,0
3627,44,M,Caucasian,25 - 45,Medium,Male,16,-1.0,7,0,0,0
3628,24,F,African-American,Less than 25,Medium,Male,4,-1.0,6,1,1,1
3629,21,F,African-American,Less than 25,Medium,Male,0,-1.0,7,1,1,1
3630,50,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
3631,36,M,Caucasian,25 - 45,Low,Female,0,0.0,1,0,0,0
3634,39,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,0
3636,54,F,African-American,Greater than 45,Medium,Female,7,-1.0,6,0,0,0
3639,29,M,African-American,25 - 45,Low,Male,0,0.0,2,0,0,0
3641,26,M,Caucasian,25 - 45,Medium,Male,0,-1.0,6,0,0,0
3642,41,F,African-American,25 - 45,Low,Male,3,-1.0,4,1,1,1
3643,23,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,1,1
3645,34,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0
3646,31,F,Caucasian,25 - 45,Medium,Male,11,0.0,7,1,1,1
3647,20,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0
3648,49,F,African-American,Greater than 45,Medium,Male,10,-1.0,6,1,1,1
3649,26,F,African-American,25 - 45,High,Male,4,0.0,8,1,1,1
3652,28,F,African-American,25 - 45,Low,Male,1,-1.0,4,1,1,1
3653,26,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
3655,55,F,African-American,Greater than 45,Low,Male,1,-1.0,4,0,0,0
3656,22,M,African-American,Less than 25,High,Male,0,-1.0,9,0,0,0
3657,26,M,African-American,25 - 45,Low,Female,0,-1.0,4,0,0,0
3658,56,M,Other,Greater than 45,Low,Male,0,0.0,1,0,0,0
3660,46,F,Other,Greater than 45,Low,Male,2,-1.0,3,0,0,0
3661,58,F,African-American,Greater than 45,Medium,Male,16,-1.0,6,1,1,1
3662,28,F,African-American,25 - 45,Medium,Male,4,-1.0,7,0,0,0
3663,33,F,African-American,25 - 45,Medium,Male,8,-1.0,6,1,0,0
3666,31,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0
3667,26,M,African-American,25 - 45,Medium,Male,1,0.0,5,0,0,0
3671,34,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0
3673,33,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0
3674,32,F,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0
3675,37,F,African-American,25 - 45,Medium,Male,9,0.0,6,1,1,1
3676,50,F,African-American,Greater than 45,Medium,Male,1,-22.0,5,0,0,0
3678,35,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,0,0
3679,47,M,Caucasian,Greater than 45,Low,Female,0,-6.0,3,1,1,1
3681,52,F,African-American,Greater than 45,High,Female,8,-1.0,9,0,0,0
3684,26,F,African-American,25 - 45,Medium,Male,5,-1.0,7,1,1,1
3687,45,F,African-American,Greater than 45,Low,Male,13,-1.0,1,1,1,1
3691,19,M,Other,Less than 25,High,Male,0,-1.0,9,1,1,1
3692,41,F,African-American,25 - 45,Low,Male,8,-1.0,2,1,1,1
3693,24,M,African-American,Less than 25,Low,Male,0,0.0,2,0,0,0
3696,21,F,African-American,Less than 25,High,Male,1,-1.0,9,1,0,0
3697,54,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
3698,49,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
3699,42,F,Caucasian,25 - 45,Low,Male,1,0.0,2,0,0,0
3700,21,F,African-American,Less than 25,Low,Male,1,0.0,4,1,1,1
3702,46,F,Caucasian,Greater than 45,High,Male,5,0.0,8,1,1,1
3703,74,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
3704,38,F,Hispanic,25 - 45,Low,Female,0,0.0,1,0,0,0
3706,39,F,African-American,25 - 45,Low,Female,1,-1.0,1,0,0,0
3709,38,F,African-American,25 - 45,Low,Female,0,-1.0,1,0,0,0
3710,19,F,African-American,Less than 25,Medium,Male,1,-1.0,7,1,1,1
3711,28,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,1,1
3713,25,F,African-American,25 - 45,Medium,Male,1,-1.0,6,1,1,1
3714,53,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,0
3719,23,F,African-American,Less than 25,High,Male,2,-1.0,9,0,0,0
3720,55,F,Caucasian,Greater than 45,High,Male,33,-1.0,9,1,1,1
3721,64,F,Caucasian,Greater than 45,Low,Female,1,-1.0,1,0,0,0
3722,23,M,African-American,Less than 25,Medium,Male,1,-1.0,7,1,1,1
3725,23,F,African-American,Less than 25,High,Male,4,-1.0,8,1,1,1
3726,41,F,Hispanic,25 - 45,Low,Female,0,0.0,1,0,0,0
3728,53,M,Other,Greater than 45,Low,Male,0,0.0,1,0,0,0
3729,34,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
3730,24,F,Hispanic,Less than 25,Low,Male,0,-1.0,1,1,1,1
3732,26,M,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
3736,44,F,Caucasian,25 - 45,Low,Male,4,-1.0,2,0,0,0
3737,27,F,Caucasian,25 - 45,Low,Female,0,0.0,2,0,0,0
3738,28,F,Caucasian,25 - 45,High,Male,14,-1.0,9,0,0,0
3739,55,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,0
3741,36,F,African-American,25 - 45,Medium,Male,15,-1.0,5,0,0,0
3743,23,F,African-American,Less than 25,Low,Male,1,-1.0,4,0,0,0
3744,56,M,African-American,Greater than 45,Low,Male,1,0.0,1,0,0,0
3745,27,F,Caucasian,25 - 45,Medium,Male,2,-1.0,6,1,1,1
3747,37,M,Caucasian,25 - 45,Medium,Male,1,-1.0,6,0,0,0
3749,32,F,African-American,25 - 45,High,Male,1,-1.0,8,1,1,1
3751,41,M,African-American,25 - 45,High,Male,18,-1.0,10,1,1,1
3754,22,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,1,1
3757,37,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,1,1
3758,45,M,African-American,Greater than 45,Low,Male,3,0.0,2,0,0,0
3759,31,F,African-American,25 - 45,High,Female,14,-1.0,8,0,0,0
3761,42,F,African-American,25 - 45,Medium,Male,7,-1.0,5,1,1,1
3763,26,F,African-American,25 - 45,High,Male,20,-1.0,9,1,1,1
3765,33,F,Caucasian,25 - 45,High,Male,0,0.0,9,1,1,1
3766,22,M,Caucasian,Less than 25,Low,Male,0,0.0,2,1,1,1
3768,36,M,African-American,25 - 45,Low,Female,1,0.0,1,0,0,0
3769,54,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
3771,25,F,African-American,25 - 45,High,Male,5,-1.0,9,1,1,1
3772,24,F,Caucasian,Less than 25,Medium,Male,3,-1.0,5,1,1,1
3773,23,M,Hispanic,Less than 25,Medium,Male,0,-1.0,7,0,0,0
3774,61,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
3776,42,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,0,0
3778,28,M,Caucasian,25 - 45,Low,Male,1,0.0,2,1,1,1
3779,27,M,African-American,25 - 45,Medium,Male,1,-1.0,5,0,0,0
3780,24,M,Caucasian,Less than 25,Low,Male,2,-18.0,3,0,0,0
3782,32,F,African-American,25 - 45,High,Male,16,-1.0,10,1,1,1
3783,38,F,Caucasian,25 - 45,Low,Male,0,-7.0,1,0,0,0
3785,21,M,Caucasian,Less than 25,Low,Male,1,-1.0,3,1,0,0
3787,27,F,African-American,25 - 45,Medium,Male,1,-1.0,7,1,1,1
3788,39,F,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,0,0
3789,29,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0
3790,29,F,Caucasian,25 - 45,Low,Male,1,-2.0,3,0,0,0
3793,36,F,Caucasian,25 - 45,Low,Male,1,23.0,4,1,1,1
3794,46,F,African-American,Greater than 45,Medium,Male,0,0.0,7,1,1,1
3797,44,F,African-American,25 - 45,Medium,Male,7,-1.0,6,1,0,0
3799,27,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
3800,27,F,African-American,25 - 45,Medium,Male,8,-1.0,7,1,1,1
3801,61,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
3802,47,M,African-American,Greater than 45,Low,Male,0,-1.0,1,1,1,1
3804,27,M,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
3805,28,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,1,1
3807,31,M,Caucasian,25 - 45,Medium,Female,1,-1.0,5,1,1,1
3809,26,M,Caucasian,25 - 45,Low,Male,9,0.0,4,1,1,1
3811,53,F,African-American,Greater than 45,Low,Male,2,-1.0,2,1,1,1
3812,26,F,African-American,25 - 45,Medium,Male,1,-1.0,5,1,1,1
3814,25,F,African-American,25 - 45,Low,Male,2,-23.0,4,0,0,0
3816,23,M,Other,Less than 25,High,Male,5,-1.0,10,1,1,1
3817,21,M,African-American,Less than 25,High,Female,4,-1.0,8,1,1,1
3818,23,M,African-American,Less than 25,Low,Male,1,0.0,4,0,0,0
3820,30,M,Other,25 - 45,Low,Male,3,-1.0,1,0,0,0
3821,45,F,African-American,Greater than 45,Low,Female,2,-1.0,3,0,0,0
3824,27,M,African-American,25 - 45,Medium,Male,2,-1.0,5,1,1,1
3830,26,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0
3831,21,F,Caucasian,Less than 25,High,Male,0,-1.0,8,1,1,1
3835,62,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
3836,48,F,Caucasian,Greater than 45,Low,Male,0,-1.0,3,0,0,0
3838,53,M,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,0
3839,62,M,African-American,Greater than 45,Low,Male,3,-1.0,3,1,1,1
3840,28,F,African-American,25 - 45,High,Male,5,-1.0,10,0,0,0
3841,56,F,Caucasian,Greater than 45,Low,Male,1,0.0,2,0,0,0
3842,35,F,Hispanic,25 - 45,Low,Male,2,-8.0,1,0,0,0
3843,56,M,Hispanic,Greater than 45,Low,Female,2,-1.0,1,1,1,1
3847,22,F,African-American,Less than 25,Medium,Male,2,-1.0,7,1,1,1
3848,26,F,African-American,25 - 45,High,Male,5,-1.0,8,1,1,1
3853,35,M,African-American,25 - 45,Medium,Male,4,0.0,5,0,0,0
3854,22,F,African-American,Less than 25,Low,Male,1,-1.0,3,1,1,1
3856,37,F,African-American,25 - 45,Low,Female,7,-1.0,3,0,0,0
3857,32,F,African-American,25 - 45,Low,Female,0,0.0,2,0,0,0
3858,33,F,African-American,25 - 45,Medium,Female,3,-1.0,6,1,1,1
3859,38,F,Other,25 - 45,Low,Male,2,0.0,3,1,1,1
3860,53,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
3862,32,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0
3863,26,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0
3864,61,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
3865,21,M,African-American,Less than 25,High,Male,0,-1.0,10,0,0,0
3867,69,M,African-American,Greater than 45,Medium,Male,22,-1.0,5,0,0,0
3869,26,M,African-American,25 - 45,Low,Male,0,0.0,4,0,0,0
3870,30,F,African-American,25 - 45,High,Male,9,-1.0,10,1,1,1
3872,21,F,Caucasian,Less than 25,Low,Male,1,-5.0,4,0,0,0
3879,41,M,Caucasian,25 - 45,Low,Male,0,0.0,2,0,0,0
3880,45,F,African-American,Greater than 45,Medium,Male,0,-1.0,6,1,1,1
3881,31,F,African-American,25 - 45,Medium,Male,10,-1.0,5,1,1,1
3882,22,F,Caucasian,Less than 25,Low,Male,0,-2.0,3,0,0,0
3884,54,F,Caucasian,Greater than 45,Low,Female,0,0.0,3,1,1,1
3885,50,M,Caucasian,Greater than 45,Low,Male,2,-1.0,1,1,1,1
3890,37,F,Other,25 - 45,Low,Male,11,-1.0,3,0,0,0
3891,21,F,African-American,Less than 25,High,Female,0,-1.0,8,1,1,1
3896,23,M,Hispanic,Less than 25,Medium,Male,6,-1.0,7,1,1,1
3897,30,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,1,1
3899,30,F,African-American,25 - 45,High,Male,11,-1.0,8,1,1,1
3902,26,M,Caucasian,25 - 45,Low,Male,5,0.0,4,0,0,0
3904,59,M,African-American,Greater than 45,Low,Female,0,-1.0,2,0,0,0
3906,29,F,African-American,25 - 45,High,Male,13,-1.0,8,1,1,1
3907,67,F,Hispanic,Greater than 45,Low,Male,0,-3.0,1,0,0,0
3909,30,F,Caucasian,25 - 45,High,Male,13,-2.0,8,1,1,1
3910,25,M,African-American,25 - 45,Medium,Male,5,-1.0,5,1,1,1
3911,45,F,Hispanic,Greater than 45,Medium,Male,8,-1.0,6,0,0,0
3917,22,F,African-American,Less than 25,Low,Male,0,0.0,3,1,0,0
3918,41,F,African-American,25 - 45,Low,Male,8,0.0,1,1,1,1
3919,46,F,Asian,Greater than 45,Medium,Male,3,-1.0,5,1,1,1
3920,27,M,Other,25 - 45,Medium,Male,0,-1.0,5,0,0,0
3924,37,F,African-American,25 - 45,Medium,Female,13,-1.0,6,1,0,0
3925,22,F,African-American,Less than 25,Low,Male,0,-1.0,3,1,1,1
3929,19,F,African-American,Less than 25,Low,Male,0,-1.0,4,1,1,1
3930,45,M,Caucasian,Greater than 45,Low,Male,2,-1.0,2,0,0,0
3933,33,F,African-American,25 - 45,High,Female,5,-1.0,9,1,1,1
3934,52,F,African-American,Greater than 45,Medium,Male,7,-1.0,5,1,0,0
3935,21,F,African-American,Less than 25,Medium,Female,0,-1.0,6,0,0,0
3936,43,M,African-American,25 - 45,High,Male,6,0.0,10,1,1,1
3938,33,F,Caucasian,25 - 45,Medium,Male,3,-1.0,6,0,0,0
3939,26,F,African-American,25 - 45,High,Male,3,-1.0,10,1,1,1
3941,37,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,0
3942,38,F,African-American,25 - 45,Low,Male,1,-8.0,1,1,1,1
3944,35,M,Hispanic,25 - 45,Low,Male,1,-1.0,1,1,1,1
3946,27,F,African-American,25 - 45,Low,Male,1,-1.0,2,1,1,1
3947,40,F,Other,25 - 45,Low,Male,1,0.0,1,0,0,0
3948,21,F,African-American,Less than 25,Medium,Male,1,-2.0,5,0,0,0
3950,38,F,Caucasian,25 - 45,High,Male,3,-1.0,9,1,1,1
3952,37,M,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,0,0
3958,44,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0
3960,30,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
3961,40,F,Hispanic,25 - 45,Low,Male,0,0.0,1,0,0,0
3963,49,F,Caucasian,Greater than 45,Low,Male,1,-22.0,1,0,0,0
3965,67,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
3966,59,F,African-American,Greater than 45,High,Male,14,-1.0,8,1,1,1
3969,21,F,African-American,Less than 25,High,Male,1,-1.0,10,1,1,1
3972,31,M,Caucasian,25 - 45,Medium,Male,6,-1.0,7,0,0,0
3973,50,F,Caucasian,Greater than 45,Low,Female,2,-1.0,1,1,1,1
3974,30,F,African-American,25 - 45,Low,Male,7,-1.0,3,0,0,0
3975,28,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,0,0
3976,48,F,African-American,Greater than 45,Medium,Male,7,-1.0,7,1,1,1
3977,55,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
3979,42,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,0
3980,34,M,African-American,25 - 45,Medium,Male,0,0.0,7,1,1,1
3981,43,M,African-American,25 - 45,Medium,Male,4,0.0,5,1,1,1
3982,44,F,African-American,25 - 45,Low,Male,0,0.0,1,0,0,0
3985,29,F,Hispanic,25 - 45,Medium,Male,17,0.0,6,1,1,1
3987,25,F,Caucasian,25 - 45,Medium,Male,2,-1.0,5,1,1,1
3988,32,M,African-American,25 - 45,Low,Female,0,-1.0,3,1,1,1
3989,96,F,Hispanic,Greater than 45,Low,Male,2,-3.0,2,1,1,1
3991,29,M,Hispanic,25 - 45,Low,Male,0,-1.0,2,0,0,0
3992,27,F,Hispanic,25 - 45,Medium,Male,8,-1.0,5,1,1,1
3994,31,M,Hispanic,25 - 45,Medium,Male,0,-3.0,5,0,0,0
3995,24,F,African-American,Less than 25,Low,Male,1,-1.0,3,1,1,1
3997,34,F,African-American,25 - 45,Medium,Male,0,0.0,7,1,1,1
3998,48,F,African-American,Greater than 45,Low,Male,2,0.0,1,1,1,1
3999,41,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
4000,26,M,African-American,25 - 45,High,Male,12,-1.0,9,1,1,1
4001,42,F,African-American,25 - 45,Medium,Male,0,0.0,5,1,1,1
4002,29,M,African-American,25 - 45,Medium,Male,0,-1.0,5,0,0,0
4003,26,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0
4004,27,F,African-American,25 - 45,Low,Female,1,0.0,3,0,0,0
4005,35,M,Caucasian,25 - 45,Low,Male,4,-1.0,2,0,0,0
4006,54,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,0
4010,20,F,African-American,Less than 25,Medium,Male,0,-1.0,6,0,0,0
4011,27,F,Caucasian,25 - 45,Medium,Male,0,-3.0,6,0,0,0
4012,21,F,African-American,Less than 25,Medium,Male,1,-1.0,7,0,0,0
4013,27,M,Caucasian,25 - 45,High,Male,7,-1.0,9,1,1,1
4014,34,F,African-American,25 - 45,High,Male,11,-1.0,8,1,1,1
4018,54,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
4020,29,F,Other,25 - 45,Low,Male,2,-1.0,2,1,1,1
4021,39,F,African-American,25 - 45,Low,Male,1,-6.0,1,0,0,0
4023,33,M,Caucasian,25 - 45,Low,Female,0,-2.0,1,0,0,0
4026,40,F,Hispanic,25 - 45,Low,Female,7,-19.0,2,1,1,1
4028,35,M,African-American,25 - 45,Low,Female,0,-1.0,4,0,0,0
4029,28,M,Hispanic,25 - 45,Low,Male,0,0.0,2,1,1,1
4031,53,M,African-American,Greater than 45,Low,Male,0,-3.0,1,0,0,0
4032,28,M,Caucasian,25 - 45,Low,Male,2,-1.0,4,0,0,0
4033,26,F,African-American,25 - 45,High,Male,0,-1.0,8,0,0,0
4036,31,F,African-American,25 - 45,Medium,Male,3,0.0,5,0,0,0
4037,24,M,Caucasian,Less than 25,High,Male,3,-1.0,8,1,1,1
4038,45,F,Caucasian,Greater than 45,Medium,Male,19,-1.0,6,1,1,1
4039,33,M,Hispanic,25 - 45,Low,Male,1,0.0,4,0,0,0
4041,28,F,African-American,25 - 45,Medium,Male,1,0.0,7,0,0,0
4045,45,F,Caucasian,Greater than 45,Low,Female,1,-1.0,3,1,1,1
4048,33,F,Caucasian,25 - 45,High,Male,3,-19.0,8,1,1,1
4049,23,F,Caucasian,Less than 25,Medium,Male,4,0.0,6,1,1,1
4052,36,F,African-American,25 - 45,Medium,Male,6,-1.0,5,0,0,0
4054,22,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0
4059,28,F,African-American,25 - 45,Medium,Male,2,0.0,5,1,1,1
4060,37,M,African-American,25 - 45,Low,Male,3,-1.0,2,1,0,0
4061,52,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
4062,26,F,Caucasian,25 - 45,Low,Male,0,0.0,2,1,0,0
4063,28,F,Caucasian,25 - 45,Low,Male,4,-1.0,4,1,1,1
4064,33,F,Caucasian,25 - 45,Low,Female,2,-1.0,4,0,0,0
4065,23,F,Caucasian,Less than 25,Low,Male,3,-1.0,4,1,1,1
4067,31,M,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,1,1
4068,55,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
4069,24,F,Caucasian,Less than 25,Low,Male,3,0.0,4,1,1,1
4070,37,M,African-American,25 - 45,Low,Male,2,0.0,1,0,0,0
4072,41,F,African-American,25 - 45,Low,Male,0,0.0,1,0,0,0
4073,26,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0
4075,41,F,African-American,25 - 45,Medium,Male,13,-1.0,5,0,0,0
4076,33,F,African-American,25 - 45,Medium,Male,6,-1.0,6,0,0,0
4078,47,M,Hispanic,Greater than 45,Low,Male,0,-1.0,1,1,1,1
4080,23,F,African-American,Less than 25,Medium,Male,0,-1.0,5,0,0,0
4081,27,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,0,0
4082,24,F,Caucasian,Less than 25,Medium,Male,0,0.0,5,1,1,1
4084,30,F,African-American,25 - 45,High,Male,10,0.0,9,0,0,0
4085,55,F,Caucasian,Greater than 45,Low,Male,1,0.0,3,0,0,0
4086,26,M,African-American,25 - 45,High,Male,13,0.0,10,1,1,1
4088,35,F,African-American,25 - 45,Low,Male,0,0.0,3,0,0,0
4099,20,M,African-American,Less than 25,Low,Male,1,-22.0,4,0,0,0
4100,24,M,Caucasian,Less than 25,High,Male,3,-1.0,8,1,1,1
4101,31,M,African-American,25 - 45,High,Male,8,-1.0,10,1,1,1
4104,55,F,African-American,Greater than 45,Low,Male,0,-1.0,1,1,1,1
4105,33,F,Caucasian,25 - 45,High,Male,7,-1.0,9,1,1,1
4106,44,F,Caucasian,25 - 45,Medium,Male,6,-1.0,6,1,1,1
4108,41,F,African-American,25 - 45,High,Male,25,-1.0,9,1,1,1
4111,56,M,African-American,Greater than 45,High,Male,9,0.0,8,0,0,0
4112,21,F,African-American,Less than 25,Low,Male,1,-10.0,3,0,0,0
4117,48,M,Caucasian,Greater than 45,Low,Female,1,0.0,1,0,0,0
4119,56,F,Caucasian,Greater than 45,Medium,Male,7,-1.0,6,1,1,1
4120,39,M,Caucasian,25 - 45,Low,Male,2,-26.0,1,0,0,0
4121,31,F,Hispanic,25 - 45,Low,Male,0,-1.0,2,0,0,0
4122,25,F,Caucasian,25 - 45,Medium,Female,0,-1.0,6,0,0,0
4125,28,F,African-American,25 - 45,Medium,Female,3,-16.0,5,0,0,0
4126,30,F,African-American,25 - 45,Low,Male,0,-1.0,2,1,1,1
4127,19,M,African-American,Less than 25,High,Female,0,-1.0,8,1,1,1
4128,20,M,African-American,Less than 25,Low,Male,0,-1.0,4,1,1,1
4130,57,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
4134,51,M,African-American,Greater than 45,Medium,Male,8,-1.0,6,1,1,1
4135,27,F,African-American,25 - 45,Low,Male,5,0.0,3,1,1,1
4136,26,F,African-American,25 - 45,Medium,Male,0,-1.0,5,0,0,0
4137,23,M,Caucasian,Less than 25,High,Male,3,-1.0,8,1,1,1
4139,35,M,African-American,25 - 45,High,Male,14,-1.0,8,1,1,1
4141,37,F,African-American,25 - 45,Medium,Male,5,-29.0,6,0,0,0
4143,48,F,African-American,Greater than 45,Low,Male,0,0.0,1,0,0,0
4144,21,F,African-American,Less than 25,High,Male,0,-1.0,9,0,0,0
4154,52,M,African-American,Greater than 45,Low,Male,1,-21.0,1,0,0,0
4157,22,F,African-American,Less than 25,Low,Male,0,-1.0,4,1,1,1
4159,41,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,1,1
4160,25,M,Caucasian,25 - 45,Medium,Female,1,-1.0,5,1,1,1
4161,54,M,African-American,Greater than 45,Low,Male,0,0.0,1,1,1,1
4162,25,F,African-American,25 - 45,High,Male,13,-8.0,10,1,1,1
4164,40,F,Caucasian,25 - 45,Low,Female,4,-1.0,4,1,0,0
4165,22,F,African-American,Less than 25,Medium,Male,0,0.0,7,0,0,0
4168,50,F,Caucasian,Greater than 45,Low,Male,10,-1.0,4,0,0,0
4169,35,M,Caucasian,25 - 45,Low,Male,2,0.0,3,1,0,0
4170,28,F,Caucasian,25 - 45,High,Male,7,-1.0,9,1,1,1
4171,21,F,African-American,Less than 25,Medium,Male,0,-1.0,7,0,0,0
4178,27,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,0
